Date,Open,High,Low,Close,Adj Close,Volume
2015-12-28,112.320000,112.550003,111.510002,112.529999,108.048645,19183600
2015-12-29,113.199997,114.550003,113.129997,114.300003,109.748169,27725700
2015-12-30,114.199997,114.239998,113.250000,113.269997,108.759163,19520100
2015-12-31,112.870003,113.080002,111.839996,111.860001,107.405334,29886800
2016-01-04,109.449997,109.599998,108.120003,109.500000,105.139328,50807600
2016-01-05,110.040001,110.180000,108.800003,109.309998,104.956886,38795200
2016-01-06,107.410004,108.889999,107.410004,108.260002,103.948700,41891100
2016-01-07,105.949997,107.290001,104.809998,104.870003,100.693695,61386300
2016-01-08,105.629997,106.290001,103.900002,104.010002,99.867973,69344000
2016-01-11,104.750000,105.059998,102.730003,104.330002,100.175224,50024100
2016-01-12,105.330002,106.080002,104.080002,105.540001,101.337036,46734200
2016-01-13,105.970001,106.230003,101.739998,101.900002,97.841995,69870700
2016-01-14,102.300003,104.980003,100.669998,104.070000,99.925552,78445700
2016-01-15,100.620003,101.940002,99.510002,100.839996,96.824196,91443900
2016-01-19,102.209999,102.370003,99.879997,101.059998,97.035423,56563800
2016-01-20,99.470001,101.830002,97.250000,100.750000,96.737770,86675000
2016-01-21,101.180000,102.349998,99.820000,100.849998,96.833786,61660100
2016-01-22,102.879997,103.809998,102.529999,103.769997,99.637505,42229800
2016-01-25,103.400002,103.989998,102.139999,102.230003,98.158852,38881500
2016-01-26,102.660004,103.589996,101.760002,103.150002,99.042206,36143900
2016-01-27,102.550003,102.989998,100.150002,100.580002,96.574562,54524700
2016-01-28,102.250000,102.290001,100.260002,102.000000,97.937988,47641500
2016-01-29,101.970001,104.169998,101.940002,104.129997,99.983170,54245100
2016-02-01,103.629997,104.800003,103.230003,104.410004,100.252014,32750300
2016-02-02,103.930000,103.970001,101.839996,102.150002,98.082031,44928100
2016-02-03,102.830002,102.830002,99.879997,101.660004,97.611542,61572900
2016-02-04,101.389999,102.459999,100.440002,101.650002,97.601952,49321600
2016-02-05,101.290001,101.330002,97.720001,98.120003,94.212509,70749900
2016-02-08,96.290001,97.050003,94.839996,96.620003,92.772270,91673100
2016-02-09,95.330002,97.779999,95.180000,96.320000,92.484169,73778400
2016-02-10,97.430000,98.690002,96.620003,96.690002,92.839447,59421700
2016-02-11,95.459999,97.320000,95.190002,96.550003,92.705032,76839200
2016-02-12,97.639999,98.120003,96.730003,98.019997,94.116486,49186500
2016-02-16,99.470001,100.230003,98.849998,100.230003,96.238495,40565900
2016-02-17,100.959999,102.639999,100.699997,102.500000,98.418083,41766500
2016-02-18,102.820000,102.839996,101.199997,101.330002,97.294693,38991500
2016-02-19,100.839996,101.940002,100.620003,101.629997,97.582733,28257900
2016-02-22,102.580002,103.379997,102.480003,103.279999,99.167007,23979100
2016-02-23,102.680000,102.959999,101.510002,101.580002,97.534721,29869700
2016-02-24,100.389999,102.680000,99.769997,102.550003,98.466087,40739100
2016-02-25,102.760002,103.559998,101.839996,103.559998,99.435867,29389300
2016-02-26,104.349998,104.370003,103.180000,103.430000,99.311050,30925000
2016-02-29,103.330002,104.099998,102.500000,102.500000,98.418083,27553900
2016-03-01,103.480003,105.790001,103.160004,105.790001,101.577072,37699800
2016-03-02,105.660004,105.849998,105.010002,105.830002,101.615471,29209800
2016-03-03,105.720001,105.750000,104.870003,105.629997,101.423424,25474600
2016-03-04,105.750000,106.349998,104.970001,105.669998,101.461838,31655400
2016-03-07,105.129997,105.739998,104.269997,105.019997,100.837708,25861200
2016-03-08,104.300003,105.209999,103.970001,104.150002,100.002373,28898500
2016-03-09,104.540001,104.839996,103.959999,104.820000,100.645683,31047400
2016-03-10,105.260002,105.860001,103.309998,104.660004,100.492073,44236100
2016-03-11,105.790001,106.489998,105.459999,106.489998,102.249168,31454000
2016-03-14,106.089996,106.919998,106.059998,106.669998,102.422012,25374900
2016-03-15,106.290001,106.750000,105.949997,106.629997,102.383614,26524600
2016-03-16,106.370003,107.860001,106.339996,107.580002,103.295776,31693100
2016-03-17,107.269997,107.769997,106.870003,107.519997,103.238174,29623700
2016-03-18,107.459999,107.639999,106.800003,107.370003,103.399956,37682300
2016-03-21,107.180000,107.889999,107.120003,107.790001,103.804436,17288600
2016-03-22,107.180000,108.370003,107.160004,108.120003,104.122223,18840300
2016-03-23,107.910004,107.989998,106.989998,107.230003,103.265137,20912900
2016-03-24,106.709999,107.290001,106.529999,107.260002,103.294014,19017300
2016-03-28,107.559998,107.580002,106.919998,107.110001,103.149567,13892300
2016-03-29,106.910004,108.900002,106.730003,108.830002,104.805969,29963900
2016-03-30,109.480003,110.040001,109.129997,109.360001,105.316391,23807200
2016-03-31,109.279999,109.690002,109.029999,109.199997,105.162277,21447200
2016-04-01,108.540001,110.400002,108.389999,110.360001,106.279404,26389000
2016-04-04,110.360001,110.440002,109.680000,109.940002,105.874916,17163000
2016-04-05,109.089996,109.500000,108.739998,108.879997,104.854134,20107900
2016-04-06,108.989998,110.709999,108.989998,110.669998,106.577927,25056000
2016-04-07,110.029999,110.230003,108.610001,109.080002,105.046745,28567200
2016-04-08,109.760002,110.019997,108.620003,109.000000,104.969681,22898000
2016-04-11,109.470001,110.019997,108.589996,108.599998,104.584473,25772100
2016-04-12,108.680000,109.720001,108.019997,109.510002,105.460846,28564100
2016-04-13,110.349998,111.080002,110.209999,110.910004,106.809074,25356700
2016-04-14,110.930000,111.330002,110.000000,110.919998,106.818680,17199700
2016-04-15,110.830002,111.059998,110.360001,110.639999,106.549034,21353300
2016-04-18,110.320000,111.269997,110.250000,111.230003,107.117241,17126100
2016-04-19,111.440002,111.440002,109.879997,110.550003,106.462402,42481400
2016-04-20,110.550003,111.150002,110.169998,110.639999,106.549034,18078300
2016-04-21,110.580002,111.050003,110.150002,110.650002,106.558678,20216000
2016-04-22,109.209999,109.720001,108.120003,108.980003,104.950424,39074000
2016-04-25,108.650002,108.989998,108.449997,108.980003,104.950424,14351900
2016-04-26,109.209999,109.389999,108.120003,108.449997,104.440025,19118300
2016-04-27,107.339996,107.830002,106.690002,107.580002,103.602188,33059800
2016-04-28,107.699997,108.330002,106.070000,106.279999,102.350258,29818200
2016-04-29,106.279999,106.500000,104.879997,105.720001,101.810966,67502800
2016-05-02,105.989998,106.870003,105.550003,106.720001,102.774002,24813800
2016-05-03,105.959999,106.440002,105.449997,105.730003,101.820618,38569400
2016-05-04,105.089996,105.480003,104.790001,105.050003,101.165741,27474500
2016-05-05,105.430000,105.660004,104.809998,105.019997,101.136841,20788100
2016-05-06,104.500000,105.599998,104.400002,105.580002,101.676125,30758500
2016-05-09,105.589996,106.370003,105.540001,105.879997,101.965042,19289600
2016-05-10,106.260002,107.379997,106.070000,107.330002,103.361427,21178900
2016-05-11,107.169998,107.489998,106.330002,106.360001,102.427299,20966300
2016-05-12,106.610001,106.739998,105.139999,105.889999,101.974678,29196300
2016-05-13,105.800003,106.449997,105.290001,105.500000,101.599098,21059300
2016-05-16,105.660004,107.209999,105.559998,106.820000,102.870300,18311900
2016-05-17,106.730003,107.040001,105.199997,105.480003,101.579842,29932700
2016-05-18,105.239998,106.430000,105.040001,105.860001,101.945786,27524400
2016-05-19,105.449997,105.709999,104.540001,105.309998,101.416122,27334600
2016-05-20,105.730003,106.900002,105.669998,106.470001,102.533257,29549600
2016-05-23,106.589996,106.970001,106.230003,106.330002,102.398422,15729800
2016-05-24,106.919998,108.589996,106.889999,108.459999,104.449661,29931300
2016-05-25,108.870003,109.570000,108.680000,109.239998,105.200821,37951700
2016-05-26,109.349998,109.699997,109.089996,109.559998,105.508965,21885900
2016-05-27,109.629997,110.139999,109.610001,110.129997,106.057907,19870000
2016-05-31,110.279999,110.510002,109.779999,110.339996,106.260132,24366100
2016-06-01,110.000000,110.599998,109.910004,110.349998,106.269798,19571500
2016-06-02,110.129997,110.589996,109.529999,110.580002,106.491272,15696600
2016-06-03,110.370003,110.419998,109.339996,110.059998,105.990501,20269900
2016-06-06,110.260002,110.750000,110.070000,110.459999,106.375702,12502400
2016-06-07,110.519997,110.629997,110.129997,110.180000,106.106056,12184300
2016-06-08,110.370003,110.599998,109.959999,110.370003,106.289024,14568700
2016-06-09,109.919998,110.309998,109.709999,110.190002,106.115677,17571600
2016-06-10,109.190002,109.400002,108.559998,108.940002,104.911903,32965000
2016-06-13,108.320000,108.930000,107.889999,108.029999,104.035568,25154700
2016-06-14,107.739998,108.419998,107.239998,108.029999,104.035568,24588500
2016-06-15,108.290001,108.440002,107.540001,107.720001,103.737007,24605700
2016-06-16,107.190002,108.139999,106.500000,108.040001,104.045181,32079900
2016-06-17,107.529999,107.680000,106.239998,106.489998,102.825630,29208800
2016-06-20,107.730003,108.239998,107.080002,107.160004,103.472572,20562800
2016-06-21,107.300003,107.720001,107.099998,107.500000,103.800880,22804100
2016-06-22,107.559998,108.190002,107.150002,107.239998,103.549843,22724200
2016-06-23,108.070000,108.790001,107.620003,108.769997,105.027184,18714200
2016-06-24,104.900002,106.500000,104.059998,104.290001,100.701347,68012700
2016-06-27,103.599998,103.599998,101.750000,102.220001,98.702576,48222600
2016-06-28,103.349998,104.510002,103.300003,104.459999,100.865494,28260600
2016-06-29,105.279999,106.529999,105.230003,106.309998,102.651833,31356700
2016-06-30,106.489998,107.610001,106.129997,107.540001,103.839500,36300800
2016-07-01,107.489998,108.480003,107.449997,108.080002,104.360931,19902800
2016-07-05,107.510002,107.660004,106.839996,107.419998,103.723640,21167900
2016-07-06,106.910004,108.349998,106.570000,108.300003,104.573364,24579300
2016-07-07,108.400002,108.860001,108.110001,108.620003,104.882355,19161700
2016-07-08,109.199997,110.360001,109.019997,110.300003,106.504539,29457900
2016-07-11,110.669998,111.339996,110.660004,110.930000,107.112862,20218500
2016-07-12,111.610001,111.790001,111.339996,111.489998,107.653580,21906100
2016-07-13,111.750000,111.820000,111.209999,111.220001,107.392883,21107800
2016-07-14,111.959999,112.190002,111.699997,111.980003,108.126724,20871000
2016-07-15,112.239998,112.300003,111.550003,111.800003,107.952927,17999300
2016-07-18,111.870003,112.739998,111.849998,112.540001,108.667458,20713900
2016-07-19,112.150002,112.480003,111.930000,112.129997,108.271568,18936700
2016-07-20,112.739998,113.650002,112.599998,113.440002,109.536499,24997900
2016-07-21,113.519997,113.739998,112.870003,113.180000,109.285439,18885400
2016-07-22,113.260002,113.779999,112.910004,113.650002,109.739273,20003400
2016-07-25,113.559998,113.690002,113.279999,113.660004,109.748932,12968100
2016-07-26,113.620003,114.199997,113.220001,113.790001,109.874451,21223800
2016-07-27,114.750000,114.879997,114.099998,114.580002,110.637276,27646100
2016-07-28,114.760002,115.110001,114.400002,114.980003,111.023514,16939700
2016-07-29,115.239998,115.540001,114.870003,115.230003,111.264900,22385300
2016-08-01,115.309998,116.129997,115.169998,115.839996,111.853897,13990100
2016-08-02,115.669998,115.769997,114.220001,114.959999,111.004173,21278400
2016-08-03,114.870003,115.349998,114.800003,115.339996,111.371109,15011300
2016-08-04,115.300003,115.779999,115.029999,115.669998,111.689758,12835300
2016-08-05,116.260002,117.040001,116.129997,116.779999,112.761543,23196600
2016-08-08,116.839996,116.870003,116.279999,116.650002,112.636040,12358200
2016-08-09,116.739998,117.290001,116.669998,116.919998,112.896736,13276500
2016-08-10,116.989998,117.019997,116.309998,116.620003,112.607071,14688400
2016-08-11,117.019997,117.370003,116.779999,117.120003,113.089851,12969800
2016-08-12,116.919998,117.209999,116.790001,117.199997,113.167099,19379000
2016-08-15,117.349998,117.970001,117.309998,117.699997,113.649895,11777800
2016-08-16,117.480003,117.489998,117.029999,117.050003,113.022270,14161400
2016-08-17,117.080002,117.300003,116.430000,117.260002,113.225037,15980300
2016-08-18,117.150002,117.459999,116.949997,117.290001,113.254021,10036300
2016-08-19,117.080002,117.519997,116.760002,117.260002,113.225037,18743000
2016-08-22,117.089996,117.550003,116.870003,117.349998,113.311943,14500600
2016-08-23,117.809998,118.010002,117.510002,117.559998,113.514709,11997900
2016-08-24,117.480003,117.639999,116.410004,116.800003,112.780876,17728700
2016-08-25,116.500000,116.970001,116.360001,116.610001,112.597420,24266300
2016-08-26,116.650002,117.540001,116.080002,116.779999,112.761543,23896000
2016-08-29,116.809998,117.250000,116.790001,116.940002,112.916054,11184900
2016-08-30,116.750000,117.089996,116.160004,116.559998,112.549126,19843300
2016-08-31,116.379997,116.559998,115.949997,116.440002,112.433258,16169800
2016-09-01,116.480003,116.879997,115.910004,116.739998,112.722923,20944700
2016-09-02,117.320000,117.559998,116.680000,117.120003,113.089851,18088200
2016-09-06,117.320000,117.849998,117.059998,117.849998,113.794746,18525200
2016-09-07,117.959999,118.120003,117.470001,117.919998,113.862335,17546900
2016-09-08,117.570000,117.599998,116.919998,117.230003,113.196083,20125300
2016-09-09,116.250000,116.510002,114.260002,114.279999,110.347595,50813300
2016-09-12,113.639999,116.489998,113.629997,116.330002,112.327042,39646000
2016-09-13,115.750000,116.089996,114.730003,115.290001,111.322845,45863900
2016-09-14,115.410004,116.470001,115.379997,115.839996,111.853897,28221800
2016-09-15,115.870003,117.820000,115.860001,117.639999,113.591980,38521400
2016-09-16,117.220001,117.410004,116.709999,117.290001,113.537758,27596500
2016-09-19,117.589996,117.949997,116.550003,116.779999,113.044083,16222900
2016-09-20,117.199997,117.480003,116.800003,117.000000,113.257050,18078600
2016-09-21,117.500000,118.320000,116.809998,118.150002,114.370232,31546800
2016-09-22,118.839996,119.220001,118.720001,119.089996,115.280167,22614400
2016-09-23,119.000000,119.000000,118.160004,118.330002,114.544479,22213400
2016-09-26,117.660004,117.800003,117.169998,117.339996,113.586151,16403900
2016-09-27,117.260002,118.559998,117.150002,118.500000,114.709045,20238400
2016-09-28,118.650002,118.769997,118.089996,118.699997,114.902641,14794300
2016-09-29,118.500000,118.720001,117.330002,117.839996,114.070160,27207500
2016-09-30,118.150002,119.070000,118.029999,118.720001,114.922020,25543200
2016-10-03,118.570000,118.699997,118.089996,118.550003,114.757469,19216400
2016-10-04,118.900002,119.160004,117.919998,118.370003,114.583214,21239700
2016-10-05,118.720001,119.169998,118.669998,118.790001,114.989769,14481300
2016-10-06,118.639999,118.980003,118.150002,118.730003,114.931694,11987100
2016-10-07,118.839996,119.010002,117.889999,118.470001,114.680008,19984200
2016-10-10,119.080002,119.480003,119.029999,119.220001,115.406006,19687300
2016-10-11,119.120003,119.139999,117.000000,117.519997,113.760384,27774400
2016-10-12,117.629997,117.820000,117.059998,117.419998,113.663589,14267800
2016-10-13,116.620003,117.320000,115.940002,117.000000,113.257050,22821000
2016-10-14,117.580002,118.050003,117.070000,117.139999,113.392548,21313300
2016-10-17,117.040001,117.300003,116.669998,116.820000,113.082794,14182700
2016-10-18,118.209999,118.410004,117.800003,117.860001,114.089523,19276700
2016-10-19,117.769997,118.019997,117.639999,117.849998,114.079842,13702900
2016-10-20,117.730003,117.970001,117.029999,117.709999,113.944313,18132200
2016-10-21,117.800003,118.220001,117.410004,118.150002,114.370232,15707800
2016-10-24,118.910004,119.650002,118.889999,119.570000,115.744812,19143000
2016-10-25,119.639999,119.660004,119.010002,119.190002,115.376976,20341800
2016-10-26,118.419998,119.029999,118.029999,118.379997,114.592888,20463700
2016-10-27,118.889999,118.989998,117.669998,117.839996,114.070160,19099800
2016-10-28,117.500000,118.110001,116.739998,117.099998,113.353844,35369300
2016-10-31,117.529999,117.529999,116.930000,116.989998,113.247360,18749400
2016-11-01,117.190002,117.209999,115.099998,116.110001,112.395508,23498700
2016-11-02,116.029999,116.300003,114.889999,115.180000,111.495270,26960100
2016-11-03,114.989998,115.370003,113.919998,114.050003,110.401413,36205200
2016-11-04,113.769997,114.540001,113.449997,113.650002,110.014198,26997500
2016-11-07,115.489998,116.470001,115.300003,116.349998,112.627831,26591200
2016-11-08,116.230003,117.639999,115.959999,117.110001,113.363510,20777900
2016-11-09,115.739998,117.839996,115.599998,117.650002,113.886238,70234400
2016-11-10,118.220001,118.379997,114.199997,115.750000,112.047012,72825400
2016-11-11,115.250000,116.050003,114.839996,115.800003,112.095436,41115200
2016-11-14,115.830002,115.940002,114.029999,114.629997,110.962860,35906000
2016-11-15,115.500000,116.620003,115.330002,116.220001,112.501991,31796600
2016-11-16,115.669998,116.989998,115.669998,116.910004,113.169907,16538100
2016-11-17,116.849998,117.779999,116.610001,117.760002,113.992729,20598600
2016-11-18,117.900002,118.099998,117.209999,117.320000,113.566795,16428700
2016-11-21,117.610001,118.650002,117.570000,118.540001,114.747787,20268500
2016-11-22,119.010002,119.190002,118.610001,118.900002,115.096268,18850600
2016-11-23,118.510002,118.639999,117.900002,118.419998,114.631607,22926000
2016-11-25,118.559998,118.849998,118.419998,118.800003,114.999458,7162800
2016-11-28,118.650002,119.080002,118.410004,118.529999,114.738083,13479000
2016-11-29,118.639999,119.510002,118.300003,118.940002,115.134987,18553000
2016-11-30,119.089996,119.129997,117.459999,117.500000,113.741035,30405300
2016-12-01,117.459999,117.470001,115.290001,115.470001,111.775986,39796600
2016-12-02,115.540001,116.160004,115.220001,115.699997,111.998611,32876800
2016-12-05,116.300003,117.059998,115.769997,116.599998,112.869820,21419700
2016-12-06,116.930000,117.080002,116.389999,116.879997,113.140877,27293300
2016-12-07,116.639999,118.510002,116.290001,118.360001,114.573524,26622400
2016-12-08,118.410004,118.870003,118.180000,118.570000,114.776810,18578400
2016-12-09,119.010002,119.540001,119.000000,119.500000,115.677071,21863100
2016-12-12,118.970001,119.209999,118.470001,118.959999,115.154343,23259300
2016-12-13,119.320000,121.110001,119.320000,120.459999,116.606354,54477900
2016-12-14,120.610001,121.000000,119.860001,120.209999,116.364349,28746000
2016-12-15,120.370003,121.110001,120.080002,120.400002,116.548264,22762300
2016-12-16,120.339996,120.580002,119.360001,119.599998,116.116234,26283900
2016-12-19,119.720001,120.830002,119.550003,120.089996,116.591957,21138700
2016-12-20,120.470001,120.769997,120.330002,120.550003,117.038567,11461800
2016-12-21,120.599998,120.680000,120.190002,120.459999,116.951180,7079300
2016-12-22,120.470001,120.500000,119.650002,120.120003,116.621086,16645000
2016-12-23,119.919998,120.250000,119.809998,120.199997,116.698761,9007500
2016-12-27,120.459999,121.519997,120.410004,120.820000,117.300690,16110600
2016-12-28,121.080002,121.190002,119.800003,119.879997,116.388084,17975200
2016-12-29,119.849998,120.129997,119.330002,119.709999,116.223030,13267500
2016-12-30,119.940002,119.949997,118.139999,118.480003,115.028862,41749000
2017-01-03,119.269997,119.989998,118.889999,119.540001,116.057976,22307600
2017-01-04,119.669998,120.410004,119.660004,120.190002,116.689049,19749100
2017-01-05,120.099998,120.949997,120.099998,120.870003,117.349251,20644300
2017-01-06,121.000000,122.250000,120.690002,121.930000,118.378365,24074300
2017-01-09,122.029999,122.550003,121.949997,122.330002,118.766701,18909200
2017-01-10,122.379997,122.970001,122.099998,122.599998,119.028847,16176600
2017-01-11,122.650002,122.930000,122.019997,122.930000,119.349220,20686000
2017-01-12,122.489998,122.820000,121.599998,122.739998,119.164764,19622500
2017-01-13,122.800003,123.370003,122.800003,123.160004,119.572540,16930800
2017-01-17,122.839996,123.029999,122.430000,122.790001,119.213303,14538500
2017-01-18,122.970001,123.160004,122.660004,123.040001,119.456039,12499700
2017-01-19,123.220001,123.650002,122.720001,122.980003,119.397774,12710700
2017-01-20,123.519997,123.830002,122.919998,123.250000,119.659904,22091000
2017-01-23,123.169998,123.529999,122.570000,123.349998,119.757004,17434200
2017-01-24,123.589996,124.370003,123.379997,124.180000,120.562828,17640900
2017-01-25,124.959999,125.459999,124.849998,125.430000,121.776405,15036200
2017-01-26,125.599998,125.820000,125.339996,125.559998,121.902626,16052200
2017-01-27,125.830002,125.919998,125.389999,125.800003,122.135651,15053000
2017-01-30,125.379997,125.379997,124.129997,124.820000,121.184181,25006700
2017-01-31,124.379997,124.599998,123.849998,124.570000,120.941452,19091100
2017-02-01,125.449997,125.680000,124.860001,125.430000,121.776405,22861900
2017-02-02,125.209999,125.699997,124.860001,125.320000,121.669617,15101400
2017-02-03,125.449997,125.809998,125.330002,125.680000,122.019135,16957200
2017-02-06,125.470001,125.849998,125.349998,125.830002,122.164780,11630100
2017-02-07,126.089996,126.550003,125.970001,126.290001,122.611366,17541100
2017-02-08,126.120003,126.680000,125.879997,126.500000,122.815247,12569100
2017-02-09,126.629997,127.239998,126.559998,126.959999,123.261848,17542700
2017-02-10,127.239998,127.559998,127.019997,127.379997,123.669617,13915700
2017-02-13,127.769997,128.259995,127.720001,128.100006,124.368645,19120200
2017-02-14,128.149994,128.539993,127.739998,128.529999,124.786118,16333500
2017-02-15,128.440002,129.350006,128.369995,129.289993,125.523994,17891400
2017-02-16,129.369995,129.630005,128.919998,129.250000,125.485146,15098300
2017-02-17,129.059998,129.820007,129.039993,129.809998,126.028809,15563700
2017-02-21,130.059998,130.529999,129.990005,130.449997,126.650192,18479600
2017-02-22,130.330002,130.589996,130.110001,130.500000,126.698738,12110900
2017-02-23,130.699997,130.699997,129.490005,130.009995,126.223000,17489000
2017-02-24,129.419998,130.259995,129.380005,130.259995,126.465714,18624500
2017-02-27,130.020004,130.429993,129.800003,130.419998,126.621071,12008700
2017-02-28,130.389999,130.449997,129.660004,130.020004,126.232712,16598600
2017-03-01,130.850006,131.679993,130.600006,131.440002,127.611382,25813800
2017-03-02,131.410004,131.429993,130.619995,130.779999,126.970566,19951400
2017-03-03,130.690002,131.059998,130.339996,131.020004,127.203598,13722700
2017-03-06,130.589996,130.949997,130.210007,130.729996,126.922012,12026200
2017-03-07,130.470001,131.080002,130.279999,130.509995,126.708427,15500900
2017-03-08,130.589996,131.149994,130.460007,130.740005,126.931755,15776000
2017-03-09,130.710007,131.020004,130.139999,130.839996,127.028824,20855300
2017-03-10,131.440002,131.600006,130.820007,131.389999,127.562805,21922600
2017-03-13,131.339996,131.639999,131.270004,131.610001,127.776405,10731600
2017-03-14,131.309998,131.360001,130.759995,131.289993,127.465698,14019700
2017-03-15,131.559998,132.410004,131.139999,132.100006,128.252121,22709100
2017-03-16,132.350006,132.350006,131.710007,132.009995,128.164719,18457300
2017-03-17,131.899994,132.039993,131.619995,131.690002,128.119995,21234500
2017-03-20,131.649994,132.110001,131.460007,131.809998,128.236740,10105200
2017-03-21,132.309998,132.429993,129.729996,129.809998,126.290970,35841900
2017-03-22,129.850006,130.820007,129.679993,130.690002,127.147095,29177900
2017-03-23,130.520004,130.880005,130.139999,130.360001,126.826050,20311700
2017-03-24,130.779999,131.289993,130.130005,130.630005,127.088707,22967600
2017-03-27,129.699997,131.070007,129.399994,130.839996,127.293030,18472400
2017-03-28,130.839996,132.029999,130.550003,131.639999,128.071335,23721900
2017-03-29,131.729996,132.300003,131.589996,132.250000,128.664810,13710000
2017-03-30,132.199997,132.610001,132.080002,132.470001,128.878876,16092400
2017-03-31,132.279999,132.740005,132.130005,132.380005,128.791336,19841400
2017-04-03,132.490005,132.809998,131.559998,132.300003,128.713470,23700300
2017-04-04,131.919998,132.529999,131.869995,132.509995,128.917740,13400000
2017-04-05,132.699997,133.479996,131.720001,131.970001,128.392410,32011200
2017-04-06,132.100006,132.389999,131.699997,132.039993,128.460480,18832200
2017-04-07,132.000000,132.369995,131.500000,131.970001,128.392410,16743100
2017-04-10,132.100006,132.570007,131.660004,132.020004,128.441055,15619300
2017-04-11,131.899994,132.100006,130.500000,131.449997,127.886490,33778400
2017-04-12,131.429993,131.539993,130.779999,130.919998,127.370888,15955200
2017-04-13,130.740005,131.509995,130.380005,130.399994,126.864960,23683000
2017-04-17,130.770004,131.500000,130.720001,131.479996,127.915680,13325500
2017-04-18,131.039993,131.660004,130.949997,131.279999,127.721100,12841100
2017-04-19,131.850006,132.289993,131.309998,131.490005,127.925430,17764800
2017-04-20,132.020004,132.880005,131.820007,132.589996,128.995590,21977900
2017-04-21,132.710007,132.759995,132.220001,132.559998,128.966400,22454900
2017-04-24,134.029999,134.289993,133.800003,134.160004,130.523056,22469900
2017-04-25,134.600006,135.369995,134.479996,135.130005,131.466736,19384400
2017-04-26,135.179993,135.509995,134.860001,134.940002,131.281876,25398500
2017-04-27,135.270004,135.750000,135.190002,135.750000,132.069946,16136500
2017-04-28,136.289993,136.339996,135.770004,135.990005,132.303406,22771900
2017-05-01,136.440002,137.380005,136.380005,137.199997,133.480637,24815500
2017-05-02,137.369995,137.490005,137.020004,137.429993,133.704391,18345100
2017-05-03,137.119995,137.169998,136.619995,136.990005,133.276306,23827600
2017-05-04,136.970001,137.429993,136.559998,137.039993,133.324936,14630100
2017-05-05,137.389999,137.539993,136.880005,137.539993,133.811401,19330700
2017-05-08,137.610001,137.839996,137.330002,137.839996,134.103271,13279900
2017-05-09,138.050003,138.630005,137.929993,138.320007,134.570251,28426100
2017-05-10,138.399994,138.449997,137.910004,138.399994,134.648102,20499400
2017-05-11,138.020004,138.330002,137.380005,138.289993,134.541046,27232100
2017-05-12,138.350006,138.630005,138.229996,138.600006,134.842682,19738600
2017-05-15,138.660004,139.119995,138.529999,139.039993,135.270737,20481300
2017-05-16,139.399994,139.639999,138.990005,139.619995,135.835007,21786000
2017-05-17,138.509995,138.770004,136.050003,136.070007,132.381271,55642200
2017-05-18,136.020004,137.720001,135.869995,137.259995,133.539017,41319900
2017-05-19,137.750000,138.419998,137.660004,137.839996,134.103271,36730100
2017-05-22,138.149994,139.070007,138.100006,139.000000,135.231827,19509700
2017-05-23,139.410004,139.419998,138.779999,139.139999,135.368011,19687500
2017-05-24,139.559998,139.850006,139.169998,139.779999,135.990677,15891900
2017-05-25,140.309998,141.330002,140.009995,140.970001,137.148422,23928600
2017-05-26,141.000000,141.279999,140.809998,141.220001,137.391617,13851600
2017-05-30,141.149994,141.509995,141.059998,141.339996,137.508362,20306400
2017-05-31,141.839996,141.839996,140.570007,141.289993,137.459747,33229400
2017-06-01,141.580002,141.899994,140.979996,141.839996,137.994827,20120700
