Date,Open,High,Low,Close,Adj Close,Volume
2016-06-28,74.129997,74.519997,73.900002,74.489998,70.405823,277000
2016-06-29,74.910004,75.389999,74.910004,75.339996,71.209198,423300
2016-06-30,75.470001,76.400002,75.449997,76.400002,72.211105,295100
2016-07-01,76.489998,76.720001,76.449997,76.470001,72.277252,178600
2016-07-05,76.419998,76.809998,76.419998,76.720001,72.513542,209000
2016-07-06,76.480003,77.199997,76.449997,77.190002,72.957764,324600
2016-07-07,77.160004,77.169998,76.559998,76.779999,72.570244,352700
2016-07-08,77.199997,77.709999,76.940002,77.699997,73.439804,282000
2016-07-11,77.839996,78.029999,77.660004,77.860001,73.591042,403800
2016-07-12,77.970001,78.040001,77.680000,77.680000,73.420914,340600
2016-07-13,77.870003,77.940002,77.709999,77.800003,73.534332,243300
2016-07-14,77.970001,78.120003,77.779999,77.940002,73.666664,178100
2016-07-15,78.129997,78.169998,77.669998,77.849998,73.581589,425900
2016-07-18,77.970001,78.050003,77.830002,78.019997,73.742287,330500
2016-07-19,77.830002,78.199997,77.800003,78.199997,73.912392,226800
2016-07-20,78.379997,78.449997,78.220001,78.339996,74.044724,219700
2016-07-21,78.330002,78.330002,77.790001,77.949997,73.676086,136500
2016-07-22,77.970001,78.489998,77.970001,78.489998,74.186493,225600
2016-07-25,78.449997,78.480003,78.050003,78.279999,73.987991,220300
2016-07-26,78.279999,78.339996,77.820000,78.029999,73.751717,138700
2016-07-27,78.160004,78.209999,77.459999,77.769997,73.505981,212500
2016-07-28,77.919998,78.230003,77.699997,78.139999,73.855675,97700
2016-07-29,78.279999,78.760002,78.209999,78.449997,74.148682,209200
2016-08-01,78.419998,78.750000,78.379997,78.570000,74.262115,190600
2016-08-02,78.550003,78.550003,77.989998,78.230003,73.940773,211100
2016-08-03,78.150002,78.239998,77.769997,77.919998,73.647743,155200
2016-08-04,77.989998,78.279999,77.910004,78.089996,73.808434,138500
2016-08-05,78.300003,78.389999,78.209999,78.339996,74.044724,337800
2016-08-08,78.400002,78.440002,78.050003,78.150002,73.865143,120300
2016-08-09,78.180000,78.620003,78.089996,78.349998,74.054169,400700
2016-08-10,78.410004,78.500000,78.309998,78.470001,74.167595,101600
2016-08-11,78.550003,78.750000,78.500000,78.709999,74.394447,164100
2016-08-12,78.620003,78.779999,78.540001,78.680000,74.366074,244600
2016-08-15,78.739998,78.739998,78.440002,78.459999,74.158142,131200
2016-08-16,78.300003,78.300003,77.669998,77.699997,73.439804,166600
2016-08-17,77.709999,77.970001,77.339996,77.959999,73.685577,187300
2016-08-18,77.900002,77.989998,77.800003,77.989998,73.713905,161200
2016-08-19,77.800003,77.849998,77.550003,77.730003,73.468170,275300
2016-08-22,77.730003,77.930000,77.599998,77.839996,73.572128,117900
2016-08-23,78.070000,78.169998,77.860001,77.879997,73.609940,166900
2016-08-24,77.830002,77.830002,77.290001,77.440002,73.194077,146700
2016-08-25,77.239998,77.599998,77.000000,77.400002,73.156273,176800
2016-08-26,77.459999,77.879997,76.849998,77.169998,72.938873,270600
2016-08-29,77.239998,77.690002,77.230003,77.669998,73.411446,145600
2016-08-30,77.629997,77.750000,77.169998,77.339996,73.099556,179800
2016-08-31,77.250000,77.320000,76.970001,77.279999,73.042839,260200
2016-09-01,77.309998,77.419998,77.050003,77.410004,73.165718,129400
2016-09-02,77.639999,78.000000,77.580002,77.820000,73.553230,237900
2016-09-06,77.989998,78.279999,77.860001,78.269997,73.978539,366600
2016-09-07,78.250000,78.250000,77.860001,78.059998,73.780067,199200
2016-09-08,77.949997,77.959999,77.610001,77.690002,73.430367,648600
2016-09-09,77.239998,77.239998,75.599998,75.610001,71.464401,245300
2016-09-12,75.349998,76.839996,75.260002,76.750000,72.541893,193000
2016-09-13,76.300003,76.330002,75.480003,75.680000,71.530579,151300
2016-09-14,75.709999,76.160004,75.559998,75.790001,71.634529,200600
2016-09-15,75.730003,76.629997,75.629997,76.500000,72.305603,177600
2016-09-16,76.389999,76.589996,76.110001,76.400002,72.211105,152500
2016-09-19,76.599998,76.839996,76.370003,76.510002,72.315063,91400
2016-09-20,76.750000,76.889999,76.529999,76.589996,72.390686,263900
2016-09-21,76.779999,77.720001,76.639999,77.669998,73.411446,213300
2016-09-22,77.980003,78.360001,77.980003,78.260002,73.969116,107800
2016-09-23,78.059998,78.099998,77.849998,77.910004,73.638283,218100
2016-09-26,77.389999,77.389999,77.099998,77.129997,73.175323,129700
2016-09-27,77.190002,77.800003,77.180000,77.629997,73.649681,80800
2016-09-28,77.690002,77.790001,77.349998,77.750000,73.763542,177600
2016-09-29,77.709999,77.800003,76.959999,77.099998,73.146851,187900
2016-09-30,77.349998,77.629997,77.190002,77.370003,73.403023,97800
2016-10-03,77.220001,77.220001,76.860001,77.089996,73.137375,312500
2016-10-04,77.160004,77.160004,76.070000,76.339996,72.425827,181900
2016-10-05,76.519997,76.650002,76.190002,76.290001,72.378387,95800
2016-10-06,76.220001,76.599998,76.070000,76.519997,72.596596,136600
2016-10-07,76.529999,76.610001,75.849998,76.220001,72.311996,90100
2016-10-10,76.459999,76.629997,76.459999,76.559998,72.634537,571600
2016-10-11,76.400002,76.400002,75.430000,75.610001,71.733269,375000
2016-10-12,75.650002,76.230003,75.650002,76.110001,72.207626,129800
2016-10-13,75.680000,76.230003,75.470001,76.029999,72.131721,193400
2016-10-14,76.260002,76.500000,75.949997,75.949997,72.055809,226800
2016-10-17,75.959999,76.040001,75.750000,75.809998,71.922989,140700
2016-10-18,76.269997,76.470001,76.050003,76.209999,72.302490,201700
2016-10-19,76.290001,76.309998,76.000000,76.169998,72.264549,154600
2016-10-20,76.129997,76.230003,75.900002,76.080002,72.179153,329900
2016-10-21,75.970001,76.160004,75.860001,76.139999,72.236092,124500
2016-10-24,76.389999,76.660004,76.389999,76.650002,72.719933,334100
2016-10-25,76.610001,76.750000,76.209999,76.220001,72.311996,282400
2016-10-26,76.000000,76.120003,75.650002,75.760002,71.875565,145300
2016-10-27,76.000000,76.050003,75.250000,75.269997,71.410683,164400
2016-10-28,75.239998,75.930000,75.239998,75.430000,71.562485,430100
2016-10-31,75.570000,75.949997,75.510002,75.870003,71.979919,206900
2016-11-01,75.949997,76.059998,74.790001,75.139999,71.287361,292800
2016-11-02,75.029999,75.139999,74.550003,74.620003,70.794029,189500
2016-11-03,74.500000,74.629997,74.120003,74.199997,70.395554,214700
2016-11-04,74.209999,74.540001,74.070000,74.120003,70.319656,170200
2016-11-07,74.989998,75.629997,74.930000,75.599998,71.723763,142500
2016-11-08,75.599998,76.379997,75.599998,76.150002,72.245567,177500
2016-11-09,75.320000,75.989998,75.000000,75.830002,71.941971,335000
2016-11-10,76.050003,76.050003,74.309998,74.860001,71.021721,742000
2016-11-11,74.870003,75.019997,74.540001,74.760002,70.926842,157300
2016-11-14,74.889999,74.889999,74.059998,74.150002,70.348129,396500
2016-11-15,74.370003,74.879997,74.309998,74.849998,71.012253,300600
2016-11-16,74.669998,75.070000,74.669998,75.070000,71.220963,224000
2016-11-17,75.150002,75.510002,75.089996,75.480003,71.609924,179700
2016-11-18,75.570000,75.620003,75.169998,75.269997,71.410683,212100
2016-11-21,75.360001,75.790001,75.360001,75.779999,71.894547,707700
2016-11-22,76.010002,76.160004,75.849998,76.040001,72.141212,253300
2016-11-23,75.879997,76.199997,75.750000,76.199997,72.292992,221300
2016-11-25,76.120003,76.370003,76.120003,76.330002,72.416351,52400
2016-11-28,76.250000,76.510002,76.250000,76.300003,72.387878,176200
2016-11-29,76.360001,76.760002,76.360001,76.599998,72.672501,228800
2016-11-30,76.480003,76.480003,75.419998,75.419998,71.552986,209100
2016-12-01,75.419998,75.419998,73.900002,74.000000,70.205818,360900
2016-12-02,74.099998,74.650002,74.010002,74.440002,70.623238,216900
2016-12-05,74.779999,75.050003,74.580002,74.989998,71.145058,362700
2016-12-06,75.110001,75.209999,74.959999,75.180000,71.325325,261500
2016-12-07,75.150002,76.220001,75.070000,76.160004,72.255035,133300
2016-12-08,76.169998,76.389999,76.040001,76.129997,72.226601,151300
2016-12-09,76.379997,76.379997,76.110001,76.349998,72.435318,432100
2016-12-12,76.139999,76.290001,75.949997,76.260002,72.349930,155900
2016-12-13,76.459999,77.160004,76.459999,76.889999,72.947632,193300
2016-12-14,76.980003,77.220001,76.330002,76.430000,72.511208,191300
2016-12-15,76.489998,77.000000,76.480003,76.820000,72.881210,204000
2016-12-16,76.980003,77.300003,76.440002,76.610001,72.681999,140200
2016-12-19,76.769997,77.070000,76.709999,76.870003,72.928642,289700
2016-12-20,77.129997,77.260002,77.000000,77.120003,73.165833,262500
2016-12-21,77.129997,77.139999,76.980003,77.029999,73.080452,421100
2016-12-22,76.680000,76.769997,76.400002,76.610001,73.051842,405000
2016-12-23,76.480003,76.750000,76.480003,76.750000,73.185326,177100
2016-12-27,76.779999,77.160004,76.779999,77.089996,73.509544,119000
2016-12-28,77.209999,77.209999,76.239998,76.300003,72.756241,106800
2016-12-29,76.250000,76.459999,76.160004,76.459999,72.908813,126900
2016-12-30,76.540001,76.599998,75.650002,75.860001,72.336670,224000
2017-01-03,76.129997,76.459999,75.730003,76.080002,72.546440,284100
2017-01-04,76.239998,76.660004,76.239998,76.529999,72.975555,215400
2017-01-05,76.540001,76.820000,76.389999,76.779999,73.213951,393500
2017-01-06,76.769997,77.370003,76.599998,77.220001,73.633492,248900
2017-01-09,77.250000,77.360001,77.080002,77.190002,73.604904,158100
2017-01-10,77.220001,77.400002,77.010002,77.150002,73.566757,182200
2017-01-11,77.220001,77.400002,76.910004,77.400002,73.805161,175300
2017-01-12,77.169998,77.330002,76.669998,77.309998,73.719322,168800
2017-01-13,77.349998,77.610001,77.099998,77.500000,73.900505,1059900
2017-01-17,77.440002,77.519997,77.110001,77.320000,73.728867,394900
2017-01-18,77.419998,77.610001,77.300003,77.550003,73.948189,451700
2017-01-19,77.550003,77.720001,77.279999,77.459999,73.862373,274300
2017-01-20,77.769997,78.010002,77.510002,77.620003,74.014923,260000
2017-01-23,77.470001,77.650002,77.150002,77.449997,73.852821,157400
2017-01-24,77.570000,78.190002,77.559998,78.080002,74.453568,337800
2017-01-25,78.410004,78.720001,78.339996,78.720001,75.063843,424600
2017-01-26,78.699997,78.709999,78.480003,78.610001,74.958946,458000
2017-01-27,78.769997,78.820000,78.599998,78.730003,75.073395,206100
2017-01-30,78.500000,78.599998,77.910004,78.250000,74.615669,125100
2017-01-31,78.029999,78.279999,77.889999,78.250000,74.615669,312100
2017-02-01,78.529999,78.529999,77.959999,78.430000,74.787315,551300
2017-02-02,78.239998,78.620003,78.059998,78.570000,74.920815,267200
2017-02-03,78.629997,78.980003,78.629997,78.889999,75.225960,153100
2017-02-06,78.889999,78.889999,78.650002,78.849998,75.187813,162000
2017-02-07,79.089996,79.190002,78.910004,79.089996,75.416649,345300
2017-02-08,79.029999,79.309998,78.940002,79.290001,75.607368,633900
2017-02-09,79.349998,79.580002,79.290001,79.440002,75.750420,246100
2017-02-10,79.570000,79.809998,79.430000,79.690002,75.988770,149600
2017-02-13,79.870003,79.980003,79.800003,79.930000,76.217644,177900
2017-02-14,79.809998,79.949997,79.580002,79.919998,76.208099,321900
2017-02-15,79.870003,80.370003,79.860001,80.300003,76.570442,355800
2017-02-16,80.330002,80.470001,80.110001,80.440002,76.703949,150600
2017-02-17,80.250000,80.540001,80.110001,80.540001,76.799324,108100
2017-02-21,80.660004,81.169998,80.660004,81.110001,77.342850,137000
2017-02-22,81.000000,81.199997,80.980003,81.190002,77.419121,154700
2017-02-23,81.269997,81.290001,80.620003,80.989998,77.228416,168100
2017-02-24,80.599998,81.180000,80.510002,81.160004,77.390518,108700
2017-02-27,81.160004,81.339996,81.019997,81.330002,77.552620,107400
2017-02-28,81.309998,81.400002,81.080002,81.220001,77.447731,393500
2017-03-01,81.610001,82.220001,81.570000,82.070000,78.258255,256600
2017-03-02,82.000000,82.000000,81.580002,81.580002,77.791000,431400
2017-03-03,81.599998,81.730003,81.400002,81.709999,77.914955,79100
2017-03-06,81.419998,81.660004,81.260002,81.559998,77.771935,226800
2017-03-07,81.389999,81.800003,81.389999,81.559998,77.771935,154400
2017-03-08,81.540001,81.779999,81.419998,81.529999,77.743324,192300
2017-03-09,81.489998,81.730003,81.349998,81.669998,77.876823,165100
2017-03-10,82.010002,82.160004,81.760002,82.160004,78.344070,227900
2017-03-13,82.160004,82.459999,82.129997,82.449997,78.620605,142300
2017-03-14,82.300003,82.320000,81.919998,82.150002,78.334526,140300
2017-03-15,82.279999,83.040001,82.209999,82.879997,79.030624,202900
2017-03-16,82.959999,82.970001,82.519997,82.669998,78.830391,126100
2017-03-17,82.870003,83.120003,82.800003,82.870003,79.021095,127100
2017-03-20,82.879997,83.089996,82.750000,82.910004,79.059212,196800
2017-03-21,83.070000,83.260002,81.879997,81.940002,78.134300,175900
2017-03-22,81.900002,82.430000,81.870003,82.370003,78.544319,158700
2017-03-23,82.230003,82.620003,82.099998,82.209999,78.391747,520400
2017-03-24,82.339996,82.519997,81.790001,82.150002,78.559097,136200
2017-03-27,81.500000,82.169998,81.370003,82.050003,78.463470,157800
2017-03-28,81.970001,82.510002,81.860001,82.379997,78.779045,103500
2017-03-29,82.260002,82.639999,82.139999,82.620003,79.008560,193400
2017-03-30,82.599998,82.830002,82.540001,82.650002,79.037231,294700
2017-03-31,82.620003,82.940002,82.559998,82.650002,79.037231,159300
2017-04-03,82.769997,82.839996,82.180000,82.650002,79.037231,529300
2017-04-04,82.379997,82.610001,82.300003,82.599998,78.989426,205700
2017-04-05,82.720001,83.260002,82.400002,82.489998,78.884239,196800
2017-04-06,82.559998,82.769997,82.349998,82.639999,79.027664,110600
2017-04-07,82.680000,82.860001,82.449997,82.610001,78.998993,102400
2017-04-10,82.709999,82.870003,82.440002,82.589996,78.979858,183700
2017-04-11,82.480003,82.540001,81.959999,82.500000,78.893799,127000
2017-04-12,82.449997,82.449997,82.070000,82.190002,78.597359,286400
2017-04-13,82.070000,82.379997,81.800003,81.800003,78.224396,186900
2017-04-17,81.970001,82.680000,81.970001,82.660004,79.046806,142100
2017-04-18,82.410004,82.739998,82.410004,82.610001,78.998993,1459700
2017-04-19,82.900002,83.080002,82.639999,82.739998,79.123322,381600
2017-04-20,82.910004,83.339996,82.650002,83.220001,79.582321,177300
2017-04-21,83.180000,83.300003,83.019997,83.199997,79.563194,156500
2017-04-24,83.919998,84.160004,83.800003,84.050003,80.376038,143200
2017-04-25,84.250000,84.620003,84.220001,84.529999,80.835060,241400
2017-04-26,84.589996,84.610001,84.209999,84.250000,80.567299,241600
2017-04-27,84.349998,84.790001,84.339996,84.650002,80.949829,181700
2017-04-28,85.010002,85.070000,84.610001,84.779999,81.074127,128100
2017-05-01,84.970001,85.309998,84.820000,85.220001,81.494896,297000
2017-05-02,85.260002,85.260002,84.940002,85.070000,81.351463,1341700
2017-05-03,84.970001,85.099998,84.639999,84.830002,81.121941,288300
2017-05-04,84.949997,85.040001,84.690002,84.970001,81.255844,1751200
2017-05-05,85.239998,85.419998,85.070000,85.410004,81.676598,167100
2017-05-08,85.489998,85.489998,85.150002,85.349998,81.619225,476400
2017-05-09,85.470001,85.570000,85.199997,85.320000,81.590538,1369300
2017-05-10,85.639999,85.940002,85.440002,85.930000,82.173859,246300
2017-05-11,85.690002,85.980003,85.430000,85.900002,82.145172,106300
2017-05-12,85.949997,86.050003,85.839996,86.050003,82.288628,896700
2017-05-15,86.230003,86.720001,86.059998,86.709999,82.919769,295200
2017-05-16,86.889999,86.889999,86.589996,86.849998,83.053665,150800
2017-05-17,86.199997,86.400002,85.190002,85.220001,81.494896,145300
2017-05-18,85.169998,86.110001,85.000000,85.849998,82.097351,286000
2017-05-19,86.190002,86.599998,85.970001,86.370003,82.594627,145300
2017-05-22,86.599998,87.180000,86.599998,87.160004,83.350113,150900
2017-05-23,87.360001,87.379997,87.129997,87.279999,83.464867,155100
2017-05-24,87.519997,87.760002,87.449997,87.730003,83.895180,317200
2017-05-25,88.050003,88.570000,87.889999,88.430000,84.564590,262200
2017-05-26,88.459999,88.570000,88.250000,88.570000,84.698471,148100
2017-05-30,88.519997,88.809998,88.510002,88.769997,84.889725,134200
2017-05-31,88.989998,89.059998,88.489998,88.820000,84.937538,120000
2017-06-01,89.019997,89.449997,88.739998,89.449997,85.540001,652000
2017-06-02,89.470001,90.120003,89.309998,89.919998,85.989456,366200
2017-06-05,89.989998,90.160004,89.720001,89.760002,85.836449,428400
2017-06-06,89.540001,89.849998,89.430000,89.540001,85.626076,714600
2017-06-07,89.820000,90.169998,89.730003,90.080002,86.142479,323500
2017-06-08,90.250000,90.519997,89.889999,90.379997,86.429337,260700
2017-06-09,90.690002,91.040001,88.620003,89.459999,85.549576,338500
2017-06-12,89.059998,89.239998,88.379997,89.169998,85.272240,2192200
2017-06-13,89.519997,89.930000,89.349998,89.910004,85.979904,300000
2017-06-14,89.910004,89.919998,89.190002,89.730003,85.807777,167000
2017-06-15,88.949997,89.639999,88.889999,89.559998,85.645187,143600
2017-06-16,89.650002,89.650002,89.169998,89.449997,85.540001,134700
2017-06-19,89.970001,90.830002,89.769997,90.790001,86.821434,162500
2017-06-20,90.610001,90.709999,89.980003,90.019997,86.085091,839900
